Id,Title,Company,Location,Summary
https://kr.indeed.com/viewjob?jk=6240ef58a0e52ce7 ,Inside Sales Manager - Amazon Web Servic...,Amazon Web Services Korea LLC,서울,core sales capability to drive long- term business and revenue across all segments... initiatives... long- term penetration...
https://kr.indeed.com/viewjob?jk=cadc108c7630605d ,"Test Engineer, Sr I (Contract: 1 year)",Synopsys,경기도 용인,"Job Category Operations Country Korea, Republic of Job Subcategory Test Engineering Hire Type Defined Term Emp."
https://kr.indeed.com/viewjob?jk=9dda85b854466f11 ,"Enterprise Service Manager, Samsung",Amazon Web Services Korea LLC,서울,"large organizations, develop a long term Professional Services strategy and execute... Supporting long term development of large..."
https://kr.indeed.com/viewjob?jk=3a42de35b419d013 ,Hiring Junior Literature & Subjects Teac...,One-Stop Prep,대한민국,provided after successful completion of contracted term. [Housing Support] Company will provide housing stipend...
https://kr.indeed.com/viewjob?jk=e5734861c6e39637 ,Young Leaders Program-Product Line,Electrolux,서울,"Secure mid/long term product portfolio... Work with team for short- term and long- term planning, P&L projection, financial..."
https://kr.indeed.com/viewjob?jk=a825d432af879511 ,Consultant - Capital Productivity,McKinsey & Company,서울,continuous improvement effort or developing short and long- term capability-building plans for all relevant levels of client...
https://kr.indeed.com/viewjob?jk=9046f86eafd667b9 ,Senior HR Supervisor,OWENS CORNING,대한민국,"promotions and external recruitment to satisfy near- term performance, longer- term succession needs... insure plant has..."
https://kr.indeed.com/viewjob?jk=2e693eeed118784f ,Sales Representative - Pipeline,Medtronic,대한민국,"Responsible for developing, building, and strengthening long- term relationships with stakeholders including distributors..."
https://kr.indeed.com/viewjob?jk=31d944624fef4ba7 ,"SHE (Safety, Health & Officer) Officer",DSM,대한민국,environmental compliance. Good level of expertise required in term of SHE knowledges. Preferably working knowledge in Lean...
https://kr.indeed.com/viewjob?jk=307cb289ac3d495a ,"Rep, Sales",BAXTER,서울,"understanding... marketplace is maintained. • Develop long term plans including segmentation of customer base, strategic..."
https://kr.indeed.com/viewjob?jk=623f18f3ed673bf9 ,"Online Specialist, EL",The Estée Lauder Companies,대한민국,ACCOUNTABILITIES 1. Business intelligence Develop short and long term eCommerce strategy and roadmap in line with Brands...
https://kr.indeed.com/viewjob?jk=ac503d0963ab7ca0 ,EHS Specialist,Cytiva,서울,so you can grow your career and expand your skills... long term. Cytiva is proud to work alongside a community of nine...
https://kr.indeed.com/viewjob?jk=5dc36fbdd42e5917 ,글로벌 EC그룹 E-Commerce 매니저 채용,Success Korea,서울 청담동,business plans that result... establishment of a long term interactive... consumer ? Develop a plan and Lead global...
https://kr.indeed.com/viewjob?jk=ad4896493f864347 ,Laundry & Home Care Brand Manager,Henkel,대한민국,"YOUR ROLE Develop brand strategy and brand plan in long term and short term including volume, profit and share projection etc..."
https://kr.indeed.com/viewjob?jk=c61cb13e18538e03 ,AR Accountant (1 Year Contract),Success Korea,서울 청담동,an open mind for new changes and system changes. [Long- Term Strategic Objectives] - Through process and skills improvement...
https://kr.indeed.com/viewjob?jk=046476b9a26cfecd ,Sales Director - South Korea,BLAIZE,서울,Build a robust opportunity pipeline and establish long- term business relationships with partners and customers with strategic...
https://kr.indeed.com/viewjob?jk=881cea334f7ae509 ,Account Manager Sr - Sales,H.B. Fuller,서울,"market trends, uncovering unmet needs, building short & long term business plans... leading the execution... business..."
https://kr.indeed.com/viewjob?jk=a2e69cd287c46ed1 ,[한국화이자제약] Oncology Medical - (Sr.) Medic...,Pfizer,서울,marketing and business in general Interest in a long- term career... pharmaceutical industry Strong managerial skills...
https://kr.indeed.com/viewjob?jk=c2aba21d5aeca8f8 ,Vision Care-ABM,Success Korea,서울 강남구,find the unmet needs in trade and consumer -Develop long term internal relationship with wide range of critical stakeholders...
https://kr.indeed.com/viewjob?jk=4ee9b10f8019087b ,Senior AE (EBU SI) 모집,Success Korea,서울 강남구,our customers in ways that would lead to long term business relationships and long term business growth - Review customers...
